index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	puruRaH	2	puruRaH	puruRa{puM}{1;eka}	puruRa{puM}{1;eka}	karwA,4	puruRa	the_living_entity				
2	prakqwi-sWaH	1	prakqwisWo	prakqwi-sWa{puM}{1;eka}	prakqwi-sWa{puM}{1;eka}	viSeRaNam,1	prakqwi_meM_sWiwa	being_situated_in_the_material_energy	<prakqwi-sWaH>U			
3	hi	3	hi	hi{avya}	hi{avya}	sambanXaH,1	hI	certainly				
4	Bufkwe	6	Bufkwe	Buj2{karwari;lat;pra;eka;AwmanepaxI;Bujaz;ruXAxiH}	Buj2{karwari;lat;pra;eka;AwmanepaxI;Bujaz;ruXAxiH}	aBihiwakarwA,1;sakarmakaH	BogawA_hE	enjoys				
5	prakqwi-jAn	4	prakqwijAnguNAn	prakqwi-ja{puM}{2;bahu}	prakqwi-ja{puM}{2;bahu}	viSeRaNam,6	prakqwi_se_uwpanna	produced_by_the_material_nature	<prakqwi-jAn>U			
6	guNAn	5	0	guNa{puM}{2;bahu}	guNa{puM}{2;bahu}	karma,4	wriguNAwmaka_paxArWoM_ko	modes_of_nature				
7	kAraNam	10	kAraNaM	kAraNa{napuM}{1;eka}/kAraNa{napuM}{2;eka}	kAraNa{napuM}{1;eka}	viXeya_viSeRaNam,10.1	kAraNa	cause				
8	guNa-safgaH	7	guNasafgoZsya	guNa-safga{puM}{1;eka}	guNa-safga{puM}{1;eka}	karwA,10.1	guNoM_kA_saMga	association_with_the_modes_of_nature	<guNa-safgaH>T7			
9	asya	8	0	ixam{puM}{6;eka}/ixam{napuM}{6;eka}/as3{karwari;lot;ma;eka;parasmEpaxI;asuz;xivAxiH}	ixam{puM}{6;eka}	RaRTIsambanXaH,10	isake	of_the_living_entity				
10	saw-a-saw-yoni-janmasu	9	saxasaxyonijanmasu	sax-asaw-yonin-janman{napuM}{7;bahu}	sax-asax-yoni-janman{napuM}{7;bahu}	aXikaraNam,7	acCI-burI_yoniyoM_meM_janma_lene_kA	of_taking_birth_in_good_and_bad_species_of_life	<<<saw-<na-saw>Tn>Di-yoni>T6-janmasu>T7			
10.1	(Bavawi)	11	(0)	(Bavaw{puM}{7;eka}/BavawI{swrI}{8;eka}/BU1{karwari;lat;pra;eka;parasmEpaxI;BU;BvAxiH})	(BU1{karwari;lat;pra;eka;parasmEpaxI;BU;BvAxiH})	aBihiwakarwA,8;akarmakaH	(hE)	becomes				
