index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	saH		soZBigamya	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,2	vaha					
2	aBi-gamya			aBi-gamya{puM;8;eka}/gamya{napuM;8;eka}	aBi-gamya{puM;8;eka}/gamyanapuM;8;eka}	pUrvakAlaH,7	aBi-gamya		<aBi-gamya>Tg			
3	mahAwmAnaM		mahAwmAnaM	mahAwman{puM;2;eka}	mahAwman{puM;2;eka}	viSeRaNam,5	mahAwmA_ko		<mahA-AwmAnaM>Bs6			
4	kqwvA		kqwvA	kq2{avya;kwvA;kqF;:svAxiH}/kq3{avya;kwvA;dukqF;:wanAxiH}/kq1{avya;kwvA;kqF;:BvAxiH}	kq2{avya;kwvA;kqF;:svAxiH}	pUrvakAlaH,7						
5	rAmaM		rAmaM	rAma{puM;2;eka}	rAma{puM;2;eka}	karma,2	rAma_ko					
6	pra-xakRiNam		praxakRiNam	pra-xakRiNa{sarvanAma;puM;2;eka}/xakRiNa{puM;2;eka}/xakRiNa{napuM;1;eka}/xakRiNa{napuM;2;eka}	pra-xakRiNa{napuM;2;eka}	karma,4	pra-xakRiNa_ko					
7	nyavexayaw		nyavexayaxameyAwmA	ni_vix1{karwari;laf;pra;eka;parasmEpaxI;vixa;:BvAxiH}	ni_vix1{karwari;laf;pra;eka;parasmEpaxI;vixa;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	nivexana_kiyA					
8	ameyAwmA			ameyAwman{puM;1;eka}	ameyAwman{puM;1;eka}	viSeRaNam,1	ameyAwman		<<na-meya>Tn-AwmA>Bs6			
9	xqRtA		xqRtA	xqRtA{swrI;1;eka(xqS1;kwa;xqSizr;:BvAxiH)}	xqRtA{swrI;1;eka(xqS1;kwa;xqSizr;:BvAxiH)}	vAkyakarma,11	xqRta					
10	sIwA		sIwewi	sIwA{swrI;1;eka}	sIwA{swrI;1;eka}	karma,9	sIwA					
11	iwi			iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,7	EsA					
12	wawwvawaH		wawwvawaH	wawwvawaH{avya}	wawwvawaH{avya}	hewuH,9	vaswuwaH					
