index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wawaH		wawaH	wawaH{avya}	wawaH{avya}	apAxAnam,3	vahAz_se					
2	sugrIva-vacanAw		sugrIvavacanAxXawvA	sugrIva-vacana{napuM;5;eka}	sugrIva-vacana{napuM;5;eka}	apAxAnam,3	sugrIva-vacana_se		<sugrIva-vacanAw>T6			
3	hawvA			han1{avya;kwvA;hanaz;:axAxiH}	han1{avya;kwvA;hanaz;:axAxiH}	pUrvakAlaH,10						
4	vAlinam		vAlinamAhave	vAlin{puM;2;eka}	vAlin{puM;2;eka}	karma,3	vAlI_ko					
5	Ahave			Ahava{puM;7;eka(hu1;GaF;hu;:juhowyAxiH)}	Ahava{puM;7;eka(hu1;GaF;hu;:juhowyAxiH)}	aXikaraNam,3	yuxXa_meM					
6	sugrIvam		sugrIvameva	sugrIva{puM;2;eka}/sugrIva{napuM;1;eka}/sugrIva{napuM;2;eka}	sugrIva{puM;2;eka}/sugrIvanapuM;1;eka}/sugrIvanapuM;2;eka}	karma,10	sugrIva_ko					
7	eva			eva{avya}	eva{avya}	sambanXaH,6	hI		<wax-rAjye>T7			
8	waxrAjye		waxrAjye	waxrAjye}	waxrAjye}	aXikaraNam,10						
9	rAGavaH		rAGavaH	rAGava{puM;1;eka}	rAGava{puM;1;eka}	karwA,10	raGuvaMSI					
10	prawyapAxayaw		prawyapAxayaw	prawi_pax1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;paxaz;:xivAxiH}	prawi_pax1{Nijanwa;karwari;laf;pra;eka;parasmEpaxI;paxaz;:xivAxiH}	aBihiwa_karwA,9;sakarmaka						
