index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	(saH)			wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,2	vaha					
2	(rAmaH)			rAma{puM;1;eka}/rA1{karwari;lat;u;bahu;parasmEpaxI;rA;:axAxiH}	rAma{puM;1;eka}	karwA,11	rAma					
3	samaH		samaH	sama{puM;1;eka}/sama{sarvanAma;puM;1;eka}	sama{puM;1;eka}	viSeRaNam,2	samAna					
4	sama-viBakwa-afgaH		samaviBakwAfgaH	sama-Baj1{kwa;Bajaz;:BvAxiH-afgas;napuM;1;eka}/afgas{napuM;2;eka}/afgas{napuM;8;eka}/afga{puM;1;eka}/afgas{puM;8;eka}	sama-vi_Baj1{kwa;Bajaz;:BvAxiH-afgapuM;1;eka}	viSeRaNam,2	samAna-Baj1-afgas		<sama-viBakwa-afgaH>Bb			
5	snigXa-varNaH		snigXavarNaH	Rnih1{kwa;Rnihaz;:xivAxiH-varNa;puM;1;eka}	Rnih1{kwa;Rnihaz;:xivAxiH-varNa;puM;1;eka}	viSeRaNam,2	Rnih1-varNa		<snigXa-varNaH>Bs6			
6	prawApavAn		prawApavAn	prawApa{mawup;puM;1;eka}	prawApa{mawup;puM;1;eka}	viSeRaNam,9	prawApa					
7	pIna-vakRA		pInavakRA	pyAy1{kwa;ozpyAyIz;:BvAxiH-vakRA}	pyAy1{kwa;ozpyAyIz;:BvAxiH-vakRA-puM;1;eka}	viSeRaNam,8	pyAy1-		<pIna-vakRA>Bs6			
8	viSAla-akRaH		viSAlAkRo	viSAla-akRa{puM;1;eka}	viSAla-akRa{puM;1;eka}	samucciwaH,10	viSAla-XurA		<viSAla-akRaH>Bs6			
9	lakRmIvAn-SuBa-lakRaNaH		lakRmIvAFCuBalakRaNaH	lakRmIvAn-SuBa-lakRaNa{puM;1;eka}	lakRmIvAn-SuBa-lakRaNa{puM;1;eka}	viXeya_viSeRaNam,2	lakRmIvAn-SuBa-lakRaNa		<SuBa-lakRaNaH>Bs6			
10	(ca)			ca{avya}	ca{avya}	samuccayaxyowakaH,9	Ora					
11	(aswi)			as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,2;sakarmaka	hE					
