index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	na		na	na{avya}	na{avya}	prawiReXaH,3	nahIM					
2	ca		cAgnijaM	ca{avya}	ca{avya}	sambanXaH,3	Ora					
3	agnijaM			agni-ja{puM;2;eka}/agni-ja{napuM;1;eka}/agni-ja{napuM;2;eka}	agni-ja{napuM;1;eka}	karwqsamAnAXikaraNam,4	agni_ko		<agni-jaM>U			
4	BayaM		BayaM	Baya{napuM;1;eka}/Baya{napuM;2;eka}	Baya{napuM;1;eka}	karwA,18	Baya					
5	kiFcaw		kiFcan	kiFcaw}	kiFcaw{avya}	viSeRaNam,3						
6	na		nApsu	na{avya}	na{avya}	prawiReXaH,8	nahIM					
7	apsu			ap{swrI;7;bahu}	ap{swrI;7;bahu}	aXikaraNam,8	pAnI_meM					
8	majjanwi		majjanwi	masj1{karwari;lat;pra;bahu;parasmEpaxI;tumasjoz;:wuxAxiH}	masj1{karwari;lat;pra;bahu;parasmEpaxI;tumasjoz;:wuxAxiH}	aBihiwa_karwA,9;sakarmaka	snAna_karawe_hEM					
9	janwavaH		janwavaH	janwu{puM;1;bahu}/janwu{puM;8;bahu}	janwu{puM;1;bahu}	karwA,8	janwu					
10	na		na	na{avya}	na{avya}	prawiReXaH,11	nahIM					
11	vAwajaM		vAwajaM	vAwa-ja{puM;2;eka}/vAwa-ja{napuM;1;eka}/vAwa-ja{napuM;2;eka}	vAwa-ja{napuM;1;eka}	karwqsamAnAXikaraNam,12	havA_ko		<vAwa-jaM>U			
12	BayaM		BayaM	Baya{napuM;1;eka}/Baya{napuM;2;eka}	Baya{napuM;1;eka}	karwA,19	Baya					
13	kiFcaw		kiFcin	kiFcaw}	kiFcaw{avya}	viSeRaNam,11						
14	na		nApi	na{avya}	na{avya}	prawiReXaH,16	nahIM					
15	api			api{avya}	api{avya}	sambanXaH,16	BI					
16	jvara-kqwaM		jvarakqwaM	jvara-kqw{puM;2;eka}/kqwa{napuM;1;eka}/kqwa{napuM;2;eka}/jvara-kqwa{puM;2;eka(kq3;kwa;dukqF;:wanAxiH)}/jvara-kqwa{napuM;1;eka(kq3;kwa;dukqF;:wanAxiH)}/jvara-kqwa{napuM;2;eka(kq3;kwa;dukqF;:wanAxiH)}/jvara-kqwa{puM;2;eka(kq2;kwa;kqF;:svAxiH)}/jvara-kqwa{napuM;1;eka(kq2;kwa;kqF;:svAxiH)}/jvara-kqwa{napuM;2;eka(kq2;kwa;kqF;:svAxiH)}/jvara-kqwa{puM;2;eka(kq1;kwa;kqF;:BvAxiH)}/jvara-kqwa{napuM;1;eka(kq1;kwa;kqF;:BvAxiH)}/jvara-kqwa{napuM;2;eka(kq1;kwa;kqF;:BvAxiH)}	jvara-kqwa{napuM;1;eka}	karwqsamAnAXikaraNam,12	jvara-kqw_ko		<jvara-kqwaM>T3			
17	waWA		waWA	waWA{avya}	waWA{avya}	sambanXaH,16	vEse					
18	(aswi)											
19	(aswi)											
