index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	uwsmayiwvA		uwsmayiwvA	smi1{avya;kwvA;smif;:BvAxiH}	uw_smi1{avya;kwvA;smif;:BvAxiH}	pUrvakAlaH,8						
2	mahAbAhuH		mahAbAhuH	mahAbAhu{puM;1;eka}	mahAbAhu{puM;1;eka}	karwA,8	laMbI_BujAoM_vAlA		<mahaw-bAhuH>Bs6			
3	prekRya		prekRya	IkR1{avya;lyap;IkRaz;:BvAxiH}/IkR1{avya;lyap;IkRaz;:BvAxiH}	pra_IkR1{avya;lyap;IkRaz;:BvAxiH}	pUrvakAlaH,8			<pra-IkRa>Tg			
4	ca		cAsWi	ca{avya}	ca{avya}	sambanXaH,3	Ora					
5	asWi			asWi{napuM;1;eka}/asWi{napuM;2;eka}/asWi{napuM;8;eka}	asWi{napuM;2;eka}	muKyakarma,8	haddI					
6	mahAbalaH		mahAbalaH	mahAbala{puM;1;eka}	mahAbala{puM;1;eka}	viSeRaNam,2	bahuwa_majabUwa		<mahaw-balaH>Bs6			
7	pAxAfguRTena		pAxAfguRTena	pAxAfguRTa{puM;3;eka}	pAxAfguRTa{puM;3;eka}	karaNam,8	pAxAfguRTa_se		<pAxa-afguRTena>T6			
8	cikRepa		cikRepa	kRip1{karwari;lit;pra;eka;parasmEpaxI;kRipaz;:xivAxiH}/kRip1{karwari;lit;u;eka;parasmEpaxI;kRipaz;:xivAxiH}/kRip2{karwari;lit;pra;eka;parasmEpaxI;kRipaz;:wuxAxiH}/kRip2{karwari;lit;u;eka;parasmEpaxI;kRipaz;:wuxAxiH}	kRip1{karwari;lit;pra;eka;parasmEpaxI;kRipaz;:xivAxiH}	aBihiwa_karwA,2;sakarmaka	PekA					
9	sampUrNaM		sampUrNaM	sampUrNa{puM;2;eka}/sampUrNa{napuM;1;eka}/sampUrNa{napuM;2;eka}	sampUrNa{napuM;2;eka}	viSeRaNam,10	saMpUrNa_ko		<xaSa-yojanam>K1			
10	xaSa-yojanam		xaSayojanam	xaSa-yojana{napuM;1;eka(xaSa-yuj2;lyut;yujizr;:ruXAxiH)}/xaSa-yojana{napuM;2;eka(yuj2;lyut;yujizr;:ruXAxiH)}/xaSa-yojana{napuM;1;eka(yuj1;lyut;yujaz;:xivAxiH)}/xaSa-yojana{napuM;2;eka(yuj1;lyut;yujaz;:xivAxiH)}/xaSa-yojana{napuM;1;eka(yuj3;lyut;yujaz;:curAxiH)}/xaSa-yojana{napuM;2;eka(yuj3;lyut;yujaz;:curAxiH)}/yojana{puM;2;eka}/yojana{napuM;1;eka}/yojana{napuM;2;eka}	xaSa-yojana{napuM;2;eka(yuj2;lyut;yujizr;:ruXAxiH)}	gONakarma,8						
