index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wawaH		wawo	wawaH{avya}	wawaH{avya}	sambanXaH,2	vahAz_se					
2	xagXvA		xagXvA	xah1{avya;kwvA;xahaz;:BvAxiH}	xah1{avya;kwvA;xahaz;:BvAxiH}	pUrvakAlaH,13						
3	purIM		purIM	purI{swrI;2;eka}	purI{swrI;2;eka}	karma,2	purI_ko					
4	lafkAm		lafkAm	lafkA{swrI;2;eka}	lafkA{swrI;2;eka}	viSeRaNam,3	lafkA_ko					
5	qwe		qwe	qwe{avya}/qwa{napuM;2;xvi}/qwa{napuM;1;xvi}/qwa{napuM;1;xvi(q2;kwa;q;:juhowyAxiH)}/qwA{swrI;2;xvi(qN1;kwa;qNuz;:wanAxiH)}/qwA{swrI;1;xvi(qN1;kwa;qNuz;:wanAxiH)}/qwa{napuM;2;xvi(qN1;kwa;qNuz;:wanAxiH)}/qwa{napuM;1;xvi(qN1;kwa;qNuz;:wanAxiH)}/qwA{swrI;2;xvi(q2;kwa;q;:juhowyAxiH)}/qwA{swrI;1;xvi(q2;kwa;q;:juhowyAxiH)}/qwa{napuM;2;xvi(q2;kwa;q;:juhowyAxiH)}/qwA{swrI;2;xvi(q1;kwa;q;:BvAxiH)}/qwA{swrI;1;xvi(q1;kwa;q;:BvAxiH)}/qwa{napuM;2;xvi(q1;kwa;q;:BvAxiH)}/qwa{napuM;1;xvi(q1;kwa;q;:BvAxiH)}/qwa{napuM;7;eka}	qwe{avya}	apAxAnam_vIpsA,6						
6	sIwAM		sIwAM	sIwA{swrI;2;eka}	sIwA{swrI;2;eka}	karma,13	sIwA_ko					
7	ca		ca	ca{avya}	ca{avya}	sambanXaH,6	Ora					
8	mEWilIm		mEWilIm	mEWilI{swrI;2;eka}	mEWilI{swrI;2;eka}	viSeRaNam,6	sIwA_ko					
9	rAmAya		rAmAya	rAma{puM;4;eka}	rAma{puM;4;eka}	sampraxAnam,11	rAma_ko					
10	priyam		priyamAKyAwuM	priya{puM;2;eka}/priya{napuM;1;eka}/priya{napuM;2;eka}	priya{napuM;2;eka}	karma,11	priya_ko					
11	AKyAwuM			KyA1{avya;wumun;KyA;:axAxiH}	Af_KyA1{avya;wumun;KyA;:axAxiH}	prayojanam,13						
12	punaH		punarAyAw	punaH{avya}	punaH{avya}	kriyAviSeRaNam,13	Pira					
13	AyAw			Af_yA1{karwari;laf;pra;eka;parasmEpaxI;yA;:axAxiH}/Aya{puM;5;eka(i1;GaF;iN;:axAxiH)}/Aya{puM;5;eka(yA1;GaF;yA;:axAxiH)}/AyAw{napuM;1;eka(yA1;Sawq_lat;yA;:axAxiH)}/AyAw{napuM;2;eka(yA1;Sawq_lat;yA;:axAxiH)}	Af_yA1{karwari;laf;pra;eka;parasmEpaxI;yA;:axAxiH}	aBihiwa_karwA,14;sakarmaka	AyA					
14	mahA-kapiH		mahAkapiH	mahA-kapi{puM;1;eka}	mahA-kapi{puM;1;eka}	karwA,13	gAya-baMxara		<mahaw-kapiH>K1			
