index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	anumAnya		anumAnya	mAn1{avya;lyap;mAnaz;:BvAxiH}/mAn2{avya;lyap;mAnaz;:curAxiH}	anu_mAn1{avya;lyap;mAnaz;:BvAxiH}	pUrvakAlaH,5			<anu-mAnya>Tg			
2	waxA		waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,5	waba					
3	wArAM		wArAM	wArA{swrI;2;eka}	wArA{swrI;2;eka}	karma,5	wArA_ko					
4	sugrIveNa		sugrIveNa	sugrIva{puM;3;eka}/sugrIva{napuM;3;eka}	sugrIva{puM;3;eka}	karaNam,5	sugrIva_se					
5	samAgawaH		samAgawaH	samAgawa{puM;1;eka}	samAgawa{puM;1;eka(gam1;kwa;gamL;:BvAxiH)}	varwamAnasamAnakAlaH,6	AyA_huvA		<sam-A-gawaH>Tp			
6	ni-jaGAna		nijaGAna	ni-han1{karwari;lit;pra;eka;parasmEpaxI;hanaz;:axAxiH}/han1{karwari;lit;u;eka;parasmEpaxI;hanaz;:axAxiH}	ni-han1{karwari;lit;pra;eka;parasmEpaxI;hanaz;:axAxiH}	aBihiwa_karwA,12;sakarmaka	mArA					
7	ca		ca	ca{avya}	ca{avya}	sambanXaH,12	Ora					
8	wawra		wawrEnaM	wawra{avya}	wawra{avya}	aXikaraNam,11	vahAz					
9	enaM			ixam{sarvanAma;puM;2;eka}	ixam{sarvanAma;puM;2;eka}	karma,6	isako					
10	SareNa		SareNEkena	Sara{puM;3;eka}/Sara{napuM;3;eka}	Sara{puM;3;eka}	karaNam,6	bANa_se					
11	ekena			eka{saMKyeyam;puM;3;eka}/eka{saMKyeyam;napuM;3;eka}	eka{saMKyeyam;puM;3;eka}	viSeRaNam,10	eka_se					
12	rAGavaH		rAGavaH	rAGava{puM;1;eka}	rAGava{puM;1;eka}	karwA,6	raGuvaMSI					
