index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wawaH		wawoZgarjaxXarivaraH	wawaH{avya}	wawaH{avya}	apAxAnam_vIpsA,4	vahAz_se					
2	agarjaw			gqj1{karwari;laf;pra;eka;parasmEpaxI;gqjaz;:BvAxiH}/garj1{karwari;laf;pra;eka;parasmEpaxI;garjaz;:BvAxiH}	gqj1{karwari;laf;pra;eka;parasmEpaxI;gqjaz;:BvAxiH}	aBihiwa_karwA,6;sakarmaka	garajA					
3	hari-varaH			hari-vara{puM;1;eka}	hari-vara{puM;1;eka}	viSeRaNam,4	hari-SreRTa		<hari-varaH>T6			
4	sugrIvaH		sugrIvo	sugrIva{puM;1;eka}	sugrIva{puM;1;eka}	karwA,2	sugrIva					
5	hema-pifgalaH		hemapifgalaH	hema-pifgala{puM;1;eka}	hema-pifgala{puM;1;eka}	viSeRaNam,4	sonA-pifgala		<hema-pifgalaH>Bsu			
6	wena		wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;puM;3;eka}	viSeRaNam,7	usase					
7	nAxena		nAxena	nAxa{puM;3;eka}	nAxa{puM;3;eka}	karaNam,9	nAxa_se					
8	mahawA		mahawA	mahaw{puM;3;eka}/mahaw{napuM;3;eka}	mahaw{puM;3;eka}	viSeRaNam,7	mahAn_se					
9	nir-jagAma		nirjagAma	nir-gam1{karwari;lit;pra;eka;parasmEpaxI;gamLz;:BvAxiH}/gam1{karwari;lit;u;eka;parasmEpaxI;gamLz;:BvAxiH}	nir-gam1{karwari;lit;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,6;sakarmaka	gayA					
10	harISvaraH		harISvaraH	harISvaraH}	harISvaraH{puM;1;eka}	karwA,9			<harISvaraH>T6			
