index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	saH		sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,4	vaha					
2	ca		cAsya	ca{avya}	ca{avya}	sambanXaH,4	Ora					
3	asya			ixam{sarvanAma;puM;6;eka}/ixam{sarvanAma;napuM;6;eka}/as3{karwari;lot;ma;eka;parasmEpaxI;asuz;:xivAxiH}	ixam{sarvanAma;puM;6;eka}	RaRTIsambanXaH,4	isakA					
4	kaWayAmAsa		kaWayAmAsa	kaWa1{karwari;lit;pra;eka;parasmEpaxI;kaWa;:curAxiH}/kaWa1{karwari;lit;u;eka;parasmEpaxI;kaWa;:curAxiH}/kaWa1{karwari;lit;ma;eka;parasmEpaxI;kaWa;:curAxiH}/kaWa1{Nijanwa;karwari;lit;ma;bahu;parasmEpaxI;kaWa;:curAxiH}/kaWa1{Nijanwa;karwari;lit;ma;bahu;AwmanepaxI;kaWa;:curAxiH}/kaWa1{Nijanwa;karwari;lit;u;eka;parasmEpaxI;kaWa;:curAxiH}/kaWa1{Nijanwa;karwari;lit;u;eka;AwmanepaxI;kaWa;:curAxiH}/kaWa1{Nijanwa;karwari;lit;pra;eka;parasmEpaxI;kaWa;:curAxiH}/kaWa1{Nijanwa;karwari;lit;pra;eka;AwmanepaxI;kaWa;:curAxiH}	kaWa1{karwari;lit;pra;eka;parasmEpaxI;kaWa;:curAxiH}	aBihiwa_karwA,1;sakarmaka	kahA					
5	SabarIM		SabarIM	SabarI{swrI;2;eka}	SabarI{swrI;2;eka}	karma,9	SabarI_ko					
6	XarmacAriNIm		XarmacAriNIm	XarmacAriNI{swrI;2;eka}	XarmacAriNI{swrI;2;eka}	viSeRaNam,5	XarmacAriNI_ko		<Xarma-cAriNIm>U			
7	SramaNAM		SramaNAM	SramaNA{swrI;2;eka}	SramaNA{swrI;2;eka}	viSeRaNam,5	BakwinI_ko					
8	Xarma-nipuNAm		XarmanipuNAmaBigacCewi	Xarma-nipuNA{swrI;2;eka}	Xarma-nipuNA{swrI;2;eka}	viSeRaNam,5	Xarma-nipuNa_ko		<Xarma-nipuNAm>T7			
9	aBigacCa			aBi_gam1{karwari;lot;ma;eka;parasmEpaxI;gamLz;:BvAxiH}	aBi_gam1{karwari;lot;ma;eka;parasmEpaxI;gamLz;:BvAxiH}	vAkyakarma,10	aBi_gam1_pp_skyeM					
10	iwi			iwi{avya}	iwi{avya}	vAkyakarma_xyowakaH,4	EsA					
11	rAGava		rAGava	rAGava{puM;8;eka}	rAGava{puM;8;eka}	samboXyaH,9	raGuvaMSI					
