index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	nanxi-grAme		nanxigrAme	nanxi-grAma{puM;7;eka}/grAma{napuM;8;xvi}/grAma{napuM;1;xvi}/grAma{napuM;2;xvi}/grAma{napuM;7;eka}/grAmA{swrI;8;eka}/grAmA{swrI;8;xvi}/grAmA{swrI;1;xvi}/grAmA{swrI;2;xvi}	nanxi-grAma{puM;7;eka}	aXikaraNam,2	nanxi-gAzva_meM		<nanxi-grAme>K1			
2	jatAM		jatAM	jatA{swrI;2;eka}	jatA{swrI;2;eka}	karma,3	jatA_ko					
3	hiwvA		hiwvA	XA1{avya;kwvA;duXAF;:juhowyAxiH}/hA2{avya;kwvA;ozhAk;:juhowyAxiH}	hA2{avya;kwvA;ozhAk;:juhowyAxiH}	pUrvakAlaH,12						
4	BrAwqBiH		BrAwqBiH	BrAwq{puM;3;bahu}	BrAwq{puM;3;bahu}	karaNam_vIpsA,5	BAiyoM_se					
5	sahiwaH		sahiwoZnaGaH	sahiwq{puM;8;eka}/sahiwq{napuM;8;eka}/sahiwa{puM;1;eka}	sahiwa{puM;1;eka}	viSeRaNam,7	sahiwq					
6	anaGaH			anaGa{puM;1;eka}	anaGa{puM;1;eka}	viSeRaNam,7	anaGa		<na-aGaH>Bsmn			
7	rAmaH		rAmaH	rAma{puM;1;eka}/rA1{karwari;lat;u;bahu;parasmEpaxI;rA;:axAxiH}	rAma{puM;1;eka}	karwA,12	rAma					
8	sIwAm		sIwAmanuprApya	sIwA{swrI;2;eka}	sIwA{swrI;2;eka}	karma,9	sIwA_ko					
9	anu-prApya			anu-Ap1{avya;lyap;ApLz;:svAxiH}/Ap1{avya;lyap;ApLz;:svAxiH}/Ap2{avya;lyap;ApLz;:curAxiH}/Ap2{avya;lyap;ApLz;:curAxiH}	anu-pra_Ap1{avya;lyap;ApLz;:svAxiH}	pUrvakAlaH,12			<anu-prApya>A1			
10	rAjyaM		rAjyaM	rAjya{napuM;1;eka}/rAjya{napuM;2;eka}	rAjya{napuM;2;eka}	karma,12	rAjya					
11	punaH		punaravApwavAn	punaH{avya}	punaH{avya}	kriyAviSeRaNam,12	Pira					
12	avApwavAn			avApwavAn}	avApwavAn{avya;kwavaw;ApLz;:svAxiH}	aBihiwa_karwA,7;sakarmaka						
