index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	XarmajFaH		XarmajFaH	XarmajFa{puM;1;eka}	XarmajFa{puM;1;eka}	karwA,7	XarmajFa		<XarmajFaH>U			
2	sawya-sanXaH		sawyasanXaSca	sawya-sanXa{puM;1;eka}	sawya-sanXa{puM;1;eka}	viXeya_viSeRaNam,1	sawya-mela		<sawya-sanXaH>Bs6			
3	ca			ca{avya}	ca{avya}	samuccaya_xyowakaH,2						
4	prajAnAM		prajAnAM	prajA{swrI;6;bahu}	prajA{swrI;6;bahu}	RaRTIsambanXaH,4	prajA_kI					
5	ca		ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,4						
6	hiwe		hiwe	hiwA{swrI;1;xvi(XA1;kwa;duXAF;:juhowyAxiH)}/hiwA{swrI;2;xvi(XA1;kwa;duXAF;:juhowyAxiH)}/hiwA{swrI;1;xvi(hi1;kwa;hi;:svAxiH)}/hiwA{swrI;2;xvi(hi1;kwa;hi;:svAxiH)}	hiwA{swrI;2;xvi(hi1;kwa;hi;:svAxiH)}	karma,5	upayogI_ko					
7	rawaH		rawaH	rawa{puM;1;eka(ram1;kwa;ramuz;:BvAxiH)}	rawa{puM;1;eka(ram1;kwa;ramuz;:BvAxiH)}	viSeRaNam,6	prasanna					
8	yaSasvI		yaSasvI	yaSasvin{puM;1;eka}	yaSasvin{puM;1;eka}	karma,7	prasixXa					
9	jFAna-sampannaH		jFAnasampannaH	jFAna-sampanna{puM;1;eka(jFAna-pax1;kwa;paxaz;:xivAxiH)}	jFAna-sampanna{puM;1;eka(jFAna-pax1;kwa;paxaz;:xivAxiH)}	viSeRaNam,8	jFAna-sampanna		<jFAna-sampannaH>Bs6			
10	SuciH		SucirvaSyaH	Suci{puM;1;eka}/Suci{swrI;1;eka}	Suci{puM;1;eka}	samucciwaH,9	paviwra					
11	vaSyaH			vaSya{puM;1;eka}	vaSya{puM;1;eka}	karwA,14	niyanwraNIya					
12	samAXimAn		samAXimAn	samAXi{mawup;puM;1;eka}	samAXi{mawup;puM;1;eka}	viXeya_viSeRaNam,9	samAXi					
13	(ca)			ca{avya}	ca{avya}	samuccaya_xyowakaH,9	Ora					
14	(aswi)			as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,12;sakarmaka	as2_pp_skwA_hE					
