index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wam		wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,3	usako					
2	evaM-guNa-sampannaM		evaM-guNa-sampannaM	evaM-guNa-sampanna{puM;2;eka(evaM-guNa-pax1;kwa;paxaz;:xivAxiH)}/evaM-guNa-sampanna{napuM;1;eka(pax1;kwa;paxaz;:xivAxiH)}/evaM-guNa-sampanna{napuM;2;eka(pax1;kwa;paxaz;:xivAxiH)}	evaM-guNa-sampanna{puM;2;eka(evaM-guNa-pax1;kwa;paxaz;:xivAxiH)}	viSeRaNam,3			<guNa-sampannaM>T3			
3	rAmaM		rAmaM	rAma{puM;2;eka}	rAma{puM;2;eka}	karma,17	rAma_ko					
4	sawya-parAkramam		sawya-parAkramam	sawya-parAkrama{puM;2;eka}	sawya-parAkrama{puM;2;eka}	viSeRaNam,3	sawya-parAkrama_ko		<sawya-parAkramam>Bs6			
5	jyeRTaM		jyeRTaM	jyeRTa{puM;2;eka}/jyeRTa{napuM;1;eka}/jyeRTa{napuM;2;eka}	jyeRTa{puM;2;eka}	viSeRaNam,3	jyeRTa_ko					
6	jyeRTa-guNEH		jyeRTa-guNEH	jyeRTa-guNa{puM;3;bahu}/guNa{napuM;3;bahu}	jyeRTa-guNa{puM;3;bahu}/guNanapuM;3;bahu}	hewuH,7	jyeRTa-guNoM_se					
7	yukwaM		yukwaM	yukwa{puM;2;eka}/yukwa{napuM;1;eka}/yukwa{napuM;2;eka}	yukwa{puM;2;eka}	viSeRaNam,3	yukwa_ko					
8	priyaM		priyaM	priya{puM;2;eka}/priya{napuM;1;eka}/priya{napuM;2;eka}	priya{puM;2;eka}	viSeRaNam,3	priya_ko					
9	xaSaraWaH		xaSaraWaH	xaSaraWa{puM;1;eka}	xaSaraWa{puM;1;eka}	karwA,17	xaSaraWa					
10	suwam		suwam	suwa{puM;2;eka}/Ru2{karwari;lot;ma;xvi;parasmEpaxI;Ru;:axAxiH}/suwa{puM;2;eka(Ru3;kwa;RuF;:svAxiH)}/suwa{napuM;1;eka(Ru3;kwa;RuF;:svAxiH)}/suwa{napuM;2;eka(Ru3;kwa;RuF;:svAxiH)}/suwa{puM;2;eka(Su1;kwa;Su;:BvAxiH)}/suwa{napuM;1;eka(Su1;kwa;Su;:BvAxiH)}/suwa{napuM;2;eka(Su1;kwa;Su;:BvAxiH)}/suwa{puM;2;eka(Ru2;kwa;Ru;:axAxiH)}/suwa{napuM;1;eka(Ru2;kwa;Ru;:axAxiH)}/suwa{napuM;2;eka(Ru2;kwa;Ru;:axAxiH)}	suwa{puM;2;eka}	viSeRaNam,3	puwra_ko					
11	prakqwInAM		prakqwInAM	prakqwi{swrI;6;bahu}	prakqwi{swrI;6;bahu}	RaRTIsambanXaH,12	prakqwi_kA					
12	hiwEH		hiwEH	hiwa{puM;3;bahu(XA1;kwa;duXAF;:juhowyAxiH)}/hiwa{napuM;3;bahu(XA1;kwa;duXAF;:juhowyAxiH)}/hiwa{puM;3;bahu(hi1;kwa;hi;:svAxiH)}/hiwa{napuM;3;bahu(hi1;kwa;hi;:svAxiH)}	hiwa{puM;3;bahu(XA1;kwa;duXAF;:juhowyAxiH)}	hewuH,13						
13	yukwaM		yukwaM	yukwa{puM;2;eka}/yukwa{napuM;1;eka}/yukwa{napuM;2;eka}	yukwa{puM;2;eka}/yukwanapuM;1;eka}/yukwanapuM;2;eka}	viSeRaNam,3	yukwa_ko					
14	prakqwi-priya-kAmyayA		prakqwi-priya-kAmyayA	prakqwi-priya-kAmyA{swrI;3;eka(prakqwi-priya-kam1;Nyaw;kamuz;:BvAxiH)}	prakqwi-priya-kAmyA{swrI;3;eka(prakqwi-priya-kam1;Nyaw;kamuz;:BvAxiH)}	hewuH,7	prakqwi-priya-kAmanA_se		<<prakqwi-priya>T6-kAmyayA>U			
15	yOvarAjyena		yOvarAjyena	yOvarAjya{napuM;3;eka}	yOvarAjya{napuM;3;eka}	karaNam,16	yuvarAja_kA_paxa_yA_aXikAra_se		<yOva-rAjyena>K1			
16	saMyokwum		saMyokwum	yuj1{avya;wumun;yujaz;:xivAxiH}	sam_yuj1{avya;wumun;yujaz;:xivAxiH}	prayojanam,17			<sam-yokwum>Tp			
17	EcCaw		EcCaw	iR2{karwari;laf;pra;eka;parasmEpaxI;iRuz;:wuxAxiH}	iR2{karwari;laf;pra;eka;parasmEpaxI;iRuz;:wuxAxiH}	aBihiwa_karwA,9;sakarmaka	icCA_kI					
18	prIwyA		prIwyA	prIwi{swrI;3;eka}	prIwi{swrI;3;eka}	kriyAviSeRaNam,17	prasannawA_se					
19	mahI-pawiH		mahI-pawiH	mahI-pawi{puM;1;eka}	mahI-pawi{puM;1;eka}	viSeRaNam,9	pqWvI-pawi		<mahI-pawiH>T6			
