index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	paTan		paTan	paTaw{puM;1;eka(paT1;Sawq_lat;paTaz;:BvAxiH)}	paTaw{puM;1;eka(paT1;Sawq_lat;paTaz;:BvAxiH)}	varwamAnasamAnakAlaH,4	paDawA_huA					
2	xvijaH		xvijo	xvija{puM;1;eka}	xvija{puM;1;eka}	karwA,4	brAhmaNa					
3	vAk-qRaBawvam		vAgqRaBawvamIyAw	vAk-qRaBa{wva;napuM;1;eka}/qRaBa{wva;napuM;2;eka}	vAk-qRaBawva{napuM;2;eka}	karma,4	vAk-qRaBa					
4	IyAw			i1{karwari;ASIrlif;pra;eka;parasmEpaxI;iN;:axAxiH}	i1{karwari;ASIrlif;pra;eka;parasmEpaxI;iN;:axAxiH}	aBihiwa_karwA,2;sakarmaka	jAye					
5	syAw		syAw	as2{karwari;viXilif;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;viXilif;pra;eka;parasmEpaxI;asaz;:axAxiH}	sambanXaH,6	ho					
6	kRawriyaH		kRawriyo	kRawriya{puM;1;eka}	kRawriya{puM;1;eka}	karwA,8	kRawriya					
7	BUmi-pawiwvam		BUmipawiwvamIyAw	BUmi-pawi{wva;napuM;1;eka}/pawi{wva;napuM;2;eka}	BUmi-pawiwva{napuM;2;eka}	karma,8	BUmi-pawi		<BUmi-pawiwvam>T6			
8	IyAw			i1{karwari;ASIrlif;pra;eka;parasmEpaxI;iN;:axAxiH}	i1{karwari;ASIrlif;pra;eka;parasmEpaxI;iN;:axAxiH}	aBihiwa_karwA,6;sakarmaka	jAye					
9	vaNik		vaNigjanaH	vaNij{puM;1;eka}/vaNij{puM;8;eka}	vaNij{puM;1;eka}	viSeRaNam,10	sOxAgara					
10	janaH			jana{puM;1;eka}	jana{puM;1;eka}	karwA,12	jana					
11	paNya-Palawvam		paNyaPalawvamIyAjjanaSca	paN1{yaw;paNaz;:BvAxiH-Palawvam}	paN1-yaw;paNaz;:BvAxiH-Palawvam{napuM;2;eka}	karma,12	paN1-		<paNya-Palawvam>T6			
12	IyAw			i1{karwari;ASIrlif;pra;eka;parasmEpaxI;iN;:axAxiH}	i1{karwari;ASIrlif;pra;eka;parasmEpaxI;iN;:axAxiH}	aBihiwa_karwA,10;sakarmaka	jAye					
13	janaH			jana{puM;1;eka}	jana{puM;1;eka}	karwA,18	jana					
14	ca			ca{avya}	ca{avya}	sambanXaH,18	Ora					
15	SUxraH		SUxroZpi	SUxra{puM;1;eka}	SUxra{puM;1;eka}	viSeRaNam,13	SUxra					
16	api			api{avya}	api{avya}	sambanXaH,18	BI					
17	mahawwvam		mahawwvamIyAw	mahawwva{napuM;1;eka}/mahawwva{napuM;2;eka}	mahawwva{napuM;2;eka}	karma,18	mahawwva					
18	IyAw			i1{karwari;ASIrlif;pra;eka;parasmEpaxI;iN;:axAxiH}	i1{karwari;ASIrlif;pra;eka;parasmEpaxI;iN;:axAxiH}	aBihiwa_karwA,13;sakarmaka	jAye					
