index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wAm		wAmuvAca	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	muKyakarma,2	usako					
2	uvAca			vac1{karwari;lit;pra;eka;parasmEpaxI;vacaz;:axAxiH}/vac1{karwari;lit;u;eka;parasmEpaxI;vacaz;:axAxiH}	vac1{karwari;lit;pra;eka;parasmEpaxI;vacaz;:axAxiH}	aBihiwa_karwA,4;sakarmaka	bolA					
3	wawaH		wawo	wawaH{avya}	wawaH{avya}	sambanXaH,2	vahAz_se					
4	rAmaH		rAmaH	rAma{puM;1;eka}/rA1{karwari;lat;u;bahu;parasmEpaxI;rA;:axAxiH}	rAma{puM;1;eka}	karwA,2	rAma					
5	paruRaM		paruRaM	paruRa{puM;2;eka}/paruRa{napuM;1;eka}/paruRa{napuM;2;eka}	paruRa{napuM;2;eka}	gONakarma,2	kaTora_ko					
6	jana-saMsaxi		janasaMsaxi	jana-saMsax{swrI;7;eka}	jana-saMsax{swrI;7;eka}	aXikaraNam,2	jana-saBA_meM		<jana-saMsaxi>T6			
7	amqRyamANA		amqRyamANA	amqRyamANA}	amqRyamANA{swrI;1;eka}	viSeRaNam,9			<na-mqRyamANA>Tn			
8	sA		sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	viSeRaNam,9	vaha					
9	sIwA		sIwA	sIwA{swrI;1;eka}	sIwA{swrI;1;eka}	karwA,10	sIwA					
10	viveSa		viveSa	viS1{karwari;lit;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}/viS1{karwari;lit;u;eka;parasmEpaxI;viSaz;:wuxAxiH}	viS1{karwari;lit;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}	aBihiwa_karwA,9;sakarmaka	anxara_praveSa_kiyA					
11	jvalanaM		jvalanaM	jvalana{puM;2;eka}/jvalana{napuM;1;eka(jval1;lyut;jvalaz;:BvAxiH)}/jvalana{napuM;2;eka(jval1;lyut;jvalaz;:BvAxiH)}	jvalana{napuM;2;eka(jval1;lyut;jvalaz;:BvAxiH)}	karma,10	Aga_ko					
12	sawI		sawI	sawI{swrI;1;eka}/sawi{swrI;1;xvi}/sawi{swrI;2;xvi}/sawi{swrI;8;xvi}	sawI{swrI;1;eka}	viSeRaNam,9	sawI					
